repayment_id,loan_id,emi_number,due_date,payment_date,amount_due,amount_paid,payment_mode,days_late
R-FK-5879,L-FK-2024-1129,6,03-04-2025,11-04-2025,780.17,780.17,UPI,8
R-FK-5880,L-FK-2024-1129,7,03-05-2025,,780.17,0.0,,
R-FK-5881,L-FK-2024-1129,8,02-06-2025,,780.17,0.0,,
R-FK-5882,L-FK-2024-1129,9,02-07-2025,,780.17,0.0,,
R-FK-5883,L-FK-2024-1129,10,01-08-2025,,780.17,0.0,,
R-FK-5884,L-FK-2024-1129,11,31-08-2025,,780.17,0.0,,
R-FK-5885,L-FK-2024-1129,12,30-09-2025,,780.17,0.0,,
R-FK-5886,L-FK-2024-1130,1,08-10-2024,,1382.74,0.0,,
R-FK-5887,L-FK-2024-1130,2,07-11-2024,,1382.74,0.0,,
R-FK-5888,L-FK-2024-1130,3,07-12-2024,,1382.74,0.0,,
R-FK-5889,L-FK-2024-1130,4,06-01-2025,,1382.74,0.0,,
R-FK-5890,L-FK-2024-1130,5,05-02-2025,,1382.74,0.0,,
R-FK-5891,L-FK-2024-1130,6,07-03-2025,,1382.74,0.0,,
R-FK-5892,L-FK-2024-1130,7,06-04-2025,,1382.74,0.0,,
R-FK-5893,L-FK-2024-1130,8,06-05-2025,,1382.74,0.0,,
R-FK-5894,L-FK-2024-1130,9,05-06-2025,,1382.74,0.0,,
R-FK-5895,L-FK-2024-1130,10,05-07-2025,,1382.74,0.0,,
R-FK-5896,L-FK-2024-1130,11,04-08-2025,,1382.74,0.0,,
R-FK-5897,L-FK-2024-1130,12,03-09-2025,,1382.74,0.0,,
R-FK-5898,L-FK-2024-1131,1,21-12-2024,22-12-2024,6121.78,6121.78,Cash,1
R-FK-5899,L-FK-2024-1131,2,20-01-2025,20-01-2025,6121.78,6121.78,Debit Card,0
R-FK-5900,L-FK-2024-1131,3,19-02-2025,19-02-2025,6121.78,6121.78,UPI,0
R-FK-5901,L-FK-2024-1131,4,21-03-2025,21-03-2025,6121.78,6121.78,Cash,0
R-FK-5902,L-FK-2024-1131,5,20-04-2025,20-04-2025,6121.78,6121.78,Net Banking,0
R-FK-5903,L-FK-2024-1131,6,20-05-2025,24-05-2025,6121.78,6121.78,Debit Card,4
R-FK-5904,L-FK-2024-1132,1,30-06-2024,30-06-2024,3118.38,3118.38,UPI,0
R-FK-5905,L-FK-2024-1132,2,30-07-2024,21-07-2024,3118.38,3118.38,UPI,-9
R-FK-5906,L-FK-2024-1132,3,29-08-2024,29-08-2024,3118.38,3118.38,Cash,0
R-FK-5907,L-FK-2024-1132,4,28-09-2024,30-09-2024,3118.38,3118.38,Auto-Debit,2
R-FK-5908,L-FK-2024-1132,5,28-10-2024,28-10-2024,3118.38,3118.38,Auto-Debit,0
R-FK-5909,L-FK-2024-1132,6,27-11-2024,28-11-2024,3118.38,3118.38,Net Banking,1
R-FK-5910,L-FK-2024-1132,7,27-12-2024,06-01-2025,3118.38,2701.04,Auto-Debit,10
R-FK-5911,L-FK-2024-1132,8,26-01-2025,03-02-2025,3118.38,3118.38,UPI,8
R-FK-5912,L-FK-2024-1132,9,25-02-2025,27-02-2025,3118.38,3118.38,Cash,2
R-FK-5913,L-FK-2024-1132,10,27-03-2025,27-03-2025,3118.38,3118.38,Debit Card,0
R-FK-5914,L-FK-2024-1132,11,26-04-2025,28-04-2025,3118.38,3118.38,UPI,2
R-FK-5915,L-FK-2024-1132,12,26-05-2025,26-05-2025,3118.38,3118.38,UPI,0
R-FK-5916,L-FK-2024-1133,1,01-12-2024,,6216.97,0.0,,
R-FK-5917,L-FK-2024-1133,2,31-12-2024,,6216.97,0.0,,
R-FK-5918,L-FK-2024-1133,3,30-01-2025,,6216.97,0.0,,
R-FK-5919,L-FK-2024-1134,1,28-07-2024,17-08-2024,3450.13,3450.13,Cash,20
R-FK-5920,L-FK-2024-1134,2,27-08-2024,,3450.13,0.0,,
R-FK-5921,L-FK-2024-1134,3,26-09-2024,27-09-2024,3450.13,3450.13,UPI,1
R-FK-5922,L-FK-2024-1134,4,26-10-2024,,3450.13,0.0,,
R-FK-5923,L-FK-2024-1134,5,25-11-2024,,3450.13,0.0,,
R-FK-5924,L-FK-2024-1134,6,25-12-2024,,3450.13,0.0,,
R-FK-5925,L-FK-2024-1135,1,28-05-2024,29-05-2024,1734.44,1734.44,UPI,1
R-FK-5926,L-FK-2024-1135,2,27-06-2024,29-06-2024,1734.44,1734.44,Debit Card,2
R-FK-5927,L-FK-2024-1135,3,27-07-2024,05-08-2024,1734.44,997.58,UPI,9
R-FK-5928,L-FK-2024-1135,4,26-08-2024,26-08-2024,1734.44,1734.44,Auto-Debit,0
R-FK-5929,L-FK-2024-1135,5,25-09-2024,27-09-2024,1734.44,1734.44,UPI,2
R-FK-5930,L-FK-2024-1135,6,25-10-2024,25-10-2024,1734.44,1734.44,UPI,0
R-FK-5931,L-FK-2024-1136,1,12-02-2025,,895.27,0.0,,
R-FK-5932,L-FK-2024-1136,2,14-03-2025,20-04-2025,895.27,895.27,UPI,37
R-FK-5933,L-FK-2024-1136,3,13-04-2025,14-04-2025,895.27,895.27,Auto-Debit,1
R-FK-5934,L-FK-2024-1136,4,13-05-2025,13-05-2025,895.27,895.27,Net Banking,0
R-FK-5935,L-FK-2024-1136,5,12-06-2025,12-06-2025,895.27,895.27,Net Banking,0
R-FK-5936,L-FK-2024-1136,6,12-07-2025,26-07-2025,895.27,895.27,Debit Card,14
R-FK-5937,L-FK-2024-1136,7,11-08-2025,,895.27,0.0,,
R-FK-5938,L-FK-2024-1136,8,10-09-2025,,895.27,0.0,,
R-FK-5939,L-FK-2024-1136,9,10-10-2025,,895.27,0.0,,
R-FK-5940,L-FK-2024-1136,10,09-11-2025,,895.27,0.0,,
R-FK-5941,L-FK-2024-1136,11,09-12-2025,,895.27,0.0,,
R-FK-5942,L-FK-2024-1136,12,08-01-2026,,895.27,0.0,,
R-FK-5943,L-FK-2024-1137,1,14-12-2024,04-12-2024,7115.81,7115.81,UPI,-10
R-FK-5944,L-FK-2024-1137,2,13-01-2025,14-01-2025,7115.81,7115.81,Cash,1
R-FK-5945,L-FK-2024-1137,3,12-02-2025,14-02-2025,7115.81,7115.81,Cash,2
R-FK-5946,L-FK-2024-1137,4,14-03-2025,22-03-2025,7115.81,7115.81,Cash,8
R-FK-5947,L-FK-2024-1137,5,13-04-2025,03-04-2025,7115.81,7115.81,UPI,-10
R-FK-5948,L-FK-2024-1137,6,13-05-2025,15-05-2025,7115.81,7115.81,Net Banking,2
R-FK-5949,L-FK-2024-1138,1,17-05-2024,,483.53,0.0,,
R-FK-5950,L-FK-2024-1138,2,16-06-2024,,483.53,0.0,,
R-FK-5951,L-FK-2024-1138,3,16-07-2024,,483.53,0.0,,
R-FK-5952,L-FK-2024-1138,4,15-08-2024,,483.53,0.0,,
R-FK-5953,L-FK-2024-1138,5,14-09-2024,,483.53,0.0,,
R-FK-5954,L-FK-2024-1138,6,14-10-2024,,483.53,0.0,,
R-FK-5955,L-FK-2024-1138,7,13-11-2024,,483.53,0.0,DEBIT CARD,
R-FK-5956,L-FK-2024-1138,8,13-12-2024,,483.53,0.0,,
R-FK-5957,L-FK-2024-1138,9,12-01-2025,,483.53,0.0,,
R-FK-5958,L-FK-2024-1138,10,11-02-2025,,483.53,0.0,,
R-FK-5959,L-FK-2024-1138,11,13-03-2025,,483.53,0.0,,
R-FK-5960,L-FK-2024-1138,12,12-04-2025,,483.53,0.0,,
R-FK-5961,L-FK-2024-1139,1,09-01-2025,10-01-2025,1834.25,1834.25,UPI,1
R-FK-5962,L-FK-2024-1139,2,08-02-2025,31-01-2025,1834.25,1834.25,UPI,-8
R-FK-5963,L-FK-2024-1139,3,10-03-2025,10-03-2025,1834.25,1834.25,Cash,0
R-FK-5964,L-FK-2024-1139,4,09-04-2025,28-04-2025,1834.25,1834.25,Net Banking,19
R-FK-5965,L-FK-2024-1139,5,09-05-2025,11-05-2025,1834.25,1834.25,Auto-Debit,2
R-FK-5966,L-FK-2024-1139,6,08-06-2025,09-06-2025,1834.25,1834.25,Net Banking,1
R-FK-5967,L-FK-2024-1140,1,04-11-2024,03-11-2024,710.26,710.26,UPI,-1
R-FK-5968,L-FK-2024-1140,2,04-12-2024,02-12-2024,710.26,710.26,UPI,-2
R-FK-5969,L-FK-2024-1140,3,03-01-2025,26-12-2024,710.26,710.26,Cash,-8
R-FK-5970,L-FK-2024-1140,4,02-02-2025,03-02-2025,710.26,710.26,Cash,1
R-FK-5971,L-FK-2024-1140,5,04-03-2025,06-03-2025,710.26,710.26,Debit Card,2
R-FK-5972,L-FK-2024-1140,6,03-04-2025,05-04-2025,710.26,710.26,UPI,2
R-FK-5973,L-FK-2024-1140,7,03-05-2025,01-05-2025,710.26,710.26,UPI,-2
R-FK-5974,L-FK-2024-1140,8,02-06-2025,16-07-2025,710.26,391.4,Net Banking,44
R-FK-5975,L-FK-2024-1140,9,02-07-2025,22-06-2025,710.26,710.26,Net Banking,-10
R-FK-5976,L-FK-2024-1140,10,01-08-2025,03-08-2025,710.26,710.26,UPI,2
R-FK-5977,L-FK-2024-1140,11,31-08-2025,13-09-2025,710.26,710.26,Net Banking,13
R-FK-5978,L-FK-2024-1140,12,30-09-2025,01-10-2025,710.26,710.26,UPI,1
R-FK-5979,L-FK-2024-1141,1,04-09-2024,04-10-2024,5172.13,5172.13,Net Banking,30
R-FK-5980,L-FK-2024-1141,2,04-10-2024,28-10-2024,5172.13,5172.13,UPI,24
R-FK-5981,L-FK-2024-1141,3,03-11-2024,05-11-2024,5172.13,5172.13,Auto-Debit,2
R-FK-5982,L-FK-2024-1141,4,03-12-2024,05-12-2024,5172.13,5172.13,Auto-Debit,2
R-FK-5983,L-FK-2024-1141,5,02-01-2025,05-02-2025,5172.13,3610.34,UPI,34
R-FK-5984,L-FK-2024-1141,6,01-02-2025,10-02-2025,5172.13,5172.13,UPI,9
R-FK-5985,L-FK-2024-1142,1,11-12-2024,12-12-2024,1361.99,1361.99,UPI,1
R-FK-5986,L-FK-2024-1142,2,10-01-2025,19-01-2025,1361.99,1361.99,Debit Card,9
R-FK-5987,L-FK-2024-1142,3,09-02-2025,03-02-2025,1361.99,1361.99,Net Banking,-6
R-FK-5988,L-FK-2024-1142,4,11-03-2025,11-03-2025,1361.99,1361.99,UPI,0
R-FK-5989,L-FK-2024-1142,5,10-04-2025,12-04-2025,1361.99,1361.99,Cash,2
R-FK-5990,L-FK-2024-1142,6,10-05-2025,10-05-2025,1361.99,1361.99,Auto-Debit,0
R-FK-5991,L-FK-2024-1142,7,09-06-2025,10-06-2025,1361.99,1361.99,Debit Card,1
R-FK-5992,L-FK-2024-1142,8,09-07-2025,10-07-2025,1361.99,1361.99,Debit Card,1
R-FK-5993,L-FK-2024-1142,9,08-08-2025,08-09-2025,1361.99,1008.91,UPI,31
R-FK-5994,L-FK-2024-1142,10,07-09-2025,09-09-2025,1361.99,1361.99,Cash,2
R-FK-5995,L-FK-2024-1142,11,07-10-2025,08-10-2025,1361.99,1361.99,Auto-Debit,1
R-FK-5996,L-FK-2024-1142,12,06-11-2025,06-11-2025,1361.99,1361.99,Debit Card,0
R-FK-5997,L-FK-2024-1143,1,27-10-2024,,1155.72,0.0,,
R-FK-5998,L-FK-2024-1143,2,26-11-2024,,1155.72,0.0,,
R-FK-5999,L-FK-2024-1143,3,26-12-2024,,1155.72,0.0,,
R-FK-6000,L-FK-2024-1143,4,25-01-2025,,1155.72,0.0,,
R-FK-6001,L-FK-2024-1143,5,24-02-2025,,1155.72,0.0,,
R-FK-6002,L-FK-2024-1143,6,26-03-2025,,1155.72,0.0,,
R-FK-6003,L-FK-2024-1143,7,25-04-2025,,1155.72,0.0,,
R-FK-6004,L-FK-2024-1143,8,25-05-2025,,1155.72,0.0,,
R-FK-6005,L-FK-2024-1143,9,24-06-2025,,1155.72,0.0,,
R-FK-6006,L-FK-2024-1143,10,24-07-2025,,1155.72,0.0,,
R-FK-6007,L-FK-2024-1143,11,23-08-2025,,1155.72,0.0,,
R-FK-6008,L-FK-2024-1143,12,22-09-2025,,1155.72,0.0,,
R-FK-6009,L-FK-2024-1144,1,14-08-2024,,3511.07,0.0,,
R-FK-6010,L-FK-2024-1144,2,13-09-2024,,3511.07,0.0,,
R-FK-6011,L-FK-2024-1144,3,13-10-2024,,3511.07,0.0,,
R-FK-6012,L-FK-2024-1145,1,13-10-2024,15-10-2024,3586.41,3586.41,Debit Card,2
R-FK-6013,L-FK-2024-1145,2,12-11-2024,09-11-2024,3586.41,3586.41,Cash,-3
R-FK-6014,L-FK-2024-1145,3,12-12-2024,12-12-2024,3586.41,3586.41,UPI,0
R-FK-6015,L-FK-2024-1145,4,11-01-2025,17-01-2025,3586.41,2438.81,UPI,6
R-FK-6016,L-FK-2024-1145,5,10-02-2025,11-02-2025,3586.41,3586.41,Cash,1
R-FK-6017,L-FK-2024-1145,6,12-03-2025,12-03-2025,3586.41,3586.41,Net Banking,0
R-FK-6018,L-FK-2024-1145,7,11-04-2025,09-05-2025,3586.41,3586.41,Auto-Debit,28
R-FK-6019,L-FK-2024-1145,8,11-05-2025,04-05-2025,3586.41,3586.41,Net Banking,-7
R-FK-6020,L-FK-2024-1145,9,10-06-2025,01-06-2025,3586.41,3586.41,UPI,-9
R-FK-6021,L-FK-2024-1146,1,18-06-2024,19-06-2024,3243.89,3243.89,UPI,1
R-FK-6022,L-FK-2024-1146,2,18-07-2024,25-08-2024,3243.89,3243.89,UPI,38
R-FK-6023,L-FK-2024-1146,3,17-08-2024,29-08-2024,3243.89,2713.09,UPI,12
R-FK-6024,L-FK-2024-1146,4,16-09-2024,16-09-2024,3243.89,3243.89,UPI,0
R-FK-6025,L-FK-2024-1146,5,16-10-2024,16-10-2024,3243.89,3243.89,Auto-Debit,0
R-FK-6026,L-FK-2024-1146,6,15-11-2024,,3243.89,0.0,,
R-FK-6027,L-FK-2024-1146,7,15-12-2024,,3243.89,0.0,,
R-FK-6028,L-FK-2024-1146,8,14-01-2025,,3243.89,0.0,,
R-FK-6029,L-FK-2024-1146,9,13-02-2025,,3243.89,0.0,,
R-FK-6030,L-FK-2024-1146,10,15-03-2025,,3243.89,0.0,,
R-FK-6031,L-FK-2024-1146,11,14-04-2025,,3243.89,0.0,,
R-FK-6032,L-FK-2024-1146,12,14-05-2025,,3243.89,0.0,,
R-FK-6033,L-FK-2024-1147,1,07-07-2024,04-07-2024,1389.95,1389.95,UPI,-3
R-FK-6034,L-FK-2024-1147,2,06-08-2024,08-08-2024,1389.95,1389.95,Cash,2
R-FK-6035,L-FK-2024-1147,3,05-09-2024,28-08-2024,1389.95,1389.95,Cash,-8
R-FK-6036,L-FK-2024-1147,4,05-10-2024,04-11-2024,1389.95,1389.95,Net Banking,30
R-FK-6037,L-FK-2024-1147,5,04-11-2024,04-12-2024,1389.95,1389.95,Net Banking,30
R-FK-6038,L-FK-2024-1147,6,04-12-2024,28-11-2024,1389.95,1389.95,UPI,-6
R-FK-6039,L-FK-2024-1147,7,03-01-2025,04-01-2025,1389.95,1389.95,Debit Card,1
R-FK-6040,L-FK-2024-1147,8,02-02-2025,04-02-2025,1389.95,1389.95,Net Banking,2
R-FK-6041,L-FK-2024-1147,9,04-03-2025,06-03-2025,1389.95,1389.95,Debit Card,2
R-FK-6042,L-FK-2024-1147,10,03-04-2025,04-04-2025,1389.95,1389.95,Debit Card,1
R-FK-6043,L-FK-2024-1147,11,03-05-2025,29-05-2025,1389.95,582.3,Net Banking,26
R-FK-6044,L-FK-2024-1147,12,02-06-2025,02-06-2025,1389.95,1389.95,Debit Card,0
R-FK-6045,L-FK-2024-1148,1,15-09-2024,,6944.72,0.0,,
R-FK-6046,L-FK-2024-1148,2,15-10-2024,15-10-2024,6944.72,6944.72,Auto-Debit,0
R-FK-6047,L-FK-2024-1148,3,14-11-2024,,6944.72,0.0,,
R-FK-6048,L-FK-2024-1148,4,14-12-2024,,6944.72,0.0,,
R-FK-6049,L-FK-2024-1148,5,13-01-2025,,6944.72,0.0,,
R-FK-6050,L-FK-2024-1148,6,12-02-2025,,6944.72,0.0,,
R-FK-6051,L-FK-2024-1149,1,17-06-2024,18-06-2024,772.61,772.61,Debit Card,1
R-FK-6052,L-FK-2024-1149,2,17-07-2024,19-07-2024,772.61,772.61,Debit Card,2
R-FK-6053,L-FK-2024-1149,3,16-08-2024,16-08-2024,772.61,772.61,Net Banking,0
R-FK-6054,L-FK-2024-1149,4,15-09-2024,17-09-2024,772.61,772.61,Auto-Debit,2
R-FK-6055,L-FK-2024-1149,5,15-10-2024,24-11-2024,772.61,772.61,UPI,40
R-FK-6056,L-FK-2024-1149,6,14-11-2024,16-11-2024,772.61,772.61,Cash,2
R-FK-6057,L-FK-2024-1149,7,14-12-2024,15-12-2024,772.61,772.61,Net Banking,1
R-FK-6058,L-FK-2024-1149,8,13-01-2025,15-02-2025,772.61,772.61,UPI,33
R-FK-6059,L-FK-2024-1149,9,12-02-2025,06-02-2025,772.61,772.61,Cash,-6
R-FK-6060,L-FK-2024-1149,10,14-03-2025,15-03-2025,772.61,772.61,UPI,1
R-FK-6061,L-FK-2024-1149,11,13-04-2025,15-04-2025,772.61,772.61,Debit Card,2
R-FK-6062,L-FK-2024-1149,12,13-05-2025,15-05-2025,772.61,772.61,Cash,2
R-FK-6063,L-FK-2024-1150,1,17-06-2024,,4334.72,0.0,,
R-FK-6064,L-FK-2024-1150,2,17-07-2024,23-07-2024,4334.72,4334.72,Debit Card,6
R-FK-6065,L-FK-2024-1150,3,16-08-2024,18-08-2024,4334.72,4334.72,UPI,2
R-FK-6066,L-FK-2024-1150,4,15-09-2024,,4334.72,0.0,,
R-FK-6067,L-FK-2024-1150,5,15-10-2024,,4334.72,0.0,,
R-FK-6068,L-FK-2024-1150,6,14-11-2024,,4334.72,0.0,,
R-FK-6069,L-FK-2024-1151,1,06-12-2024,17-01-2025,1009.62,648.56,UPI,42
R-FK-6070,L-FK-2024-1151,2,05-01-2025,,1009.62,0.0,,
R-FK-6071,L-FK-2024-1151,3,04-02-2025,05-02-2025,1009.62,1009.62,UPI,1
R-FK-6072,L-FK-2024-1151,4,06-03-2025,08-03-2025,1009.62,1009.62,UPI,2
R-FK-6073,L-FK-2024-1151,5,05-04-2025,,1009.62,0.0,,
R-FK-6074,L-FK-2024-1151,6,05-05-2025,,1009.62,0.0,,
R-FK-6075,L-FK-2024-1151,7,04-06-2025,,1009.62,0.0,,
R-FK-6076,L-FK-2024-1151,8,04-07-2025,,1009.62,0.0,,
R-FK-6077,L-FK-2024-1151,9,03-08-2025,,1009.62,0.0,,
R-FK-6078,L-FK-2024-1152,1,20-02-2025,11-03-2025,3205.87,1461.15,UPI,19
R-FK-6079,L-FK-2024-1152,2,22-03-2025,,3205.87,0.0,,
R-FK-6080,L-FK-2024-1152,3,21-04-2025,23-04-2025,3205.87,3205.87,Net Banking,2
R-FK-6081,L-FK-2024-1152,4,21-05-2025,,3205.87,0.0,,
R-FK-6082,L-FK-2024-1152,5,20-06-2025,,3205.87,0.0,,
R-FK-6083,L-FK-2024-1152,6,20-07-2025,,3205.87,0.0,,
R-FK-6084,L-FK-2024-1153,1,22-12-2024,22-12-2024,13762.74,13762.74,UPI,0
R-FK-6085,L-FK-2024-1153,2,21-01-2025,22-01-2025,13762.74,13762.74,UPI,1
R-FK-6086,L-FK-2024-1153,3,20-02-2025,25-02-2025,13762.74,13762.74,UPI,5
R-FK-6087,L-FK-2024-1154,1,07-07-2024,09-07-2024,4270.09,4270.09,Cash,2
R-FK-6088,L-FK-2024-1154,2,06-08-2024,07-08-2024,4270.09,4270.09,Cash,1
R-FK-6089,L-FK-2024-1154,3,05-09-2024,29-08-2024,4270.09,4270.09,UPI,-7
R-FK-6090,L-FK-2024-1154,4,05-10-2024,02-10-2024,4270.09,4270.09,UPI,-3
R-FK-6091,L-FK-2024-1154,5,04-11-2024,29-11-2024,4270.09,2272.53,Cash,25
R-FK-6092,L-FK-2024-1154,6,04-12-2024,04-12-2024,4270.09,4270.09,UPI,0
R-FK-6093,L-FK-2024-1155,1,12-06-2024,05-06-2024,1343.59,1343.59,Net Banking,-7
R-FK-6094,L-FK-2024-1155,2,12-07-2024,13-07-2024,1343.59,1343.59,Auto-Debit,1
R-FK-6095,L-FK-2024-1155,3,11-08-2024,28-08-2024,1343.59,1343.59,Auto-Debit,17
R-FK-6096,L-FK-2024-1155,4,10-09-2024,02-09-2024,1343.59,1343.59,UPI,-8
R-FK-6097,L-FK-2024-1155,5,10-10-2024,12-10-2024,1343.59,1343.59,Cash,2
R-FK-6098,L-FK-2024-1155,6,09-11-2024,08-11-2024,1343.59,1343.59,UPI,-1
R-FK-6099,L-FK-2024-1155,7,09-12-2024,02-12-2024,1343.59,1343.59,Auto-Debit,-7
R-FK-6100,L-FK-2024-1155,8,08-01-2025,10-01-2025,1343.59,1343.59,Auto-Debit,2
R-FK-6101,L-FK-2024-1155,9,07-02-2025,07-02-2025,1343.59,1343.59,Debit Card,0
R-FK-6102,L-FK-2024-1155,10,09-03-2025,10-03-2025,1343.59,1343.59,Debit Card,1
R-FK-6103,L-FK-2024-1155,11,08-04-2025,09-04-2025,1343.59,1343.59,UPI,1
R-FK-6104,L-FK-2024-1155,12,08-05-2025,08-05-2025,1343.59,1343.59,UPI,0
R-FK-6105,L-FK-2024-1156,1,28-08-2024,25-09-2024,3588.23,3588.23,Auto-Debit,28
R-FK-6106,L-FK-2024-1156,2,27-09-2024,29-09-2024,3588.23,3588.23,Auto-Debit,2
R-FK-6107,L-FK-2024-1156,3,27-10-2024,11-11-2024,3588.23,3588.23,Auto-Debit,15
R-FK-6108,L-FK-2024-1156,4,26-11-2024,27-11-2024,3588.23,3588.23,Debit Card,1
R-FK-6109,L-FK-2024-1156,5,26-12-2024,28-12-2024,3588.23,3588.23,UPI,2
R-FK-6110,L-FK-2024-1156,6,25-01-2025,25-01-2025,3588.23,3588.23,Net Banking,0
R-FK-6111,L-FK-2024-1157,1,28-02-2025,02-03-2025,828.49,828.49,UPI,2
R-FK-6112,L-FK-2024-1157,2,30-03-2025,,828.49,0.0,,
R-FK-6113,L-FK-2024-1157,3,29-04-2025,16-05-2025,828.49,828.49,UPI,17
R-FK-6114,L-FK-2024-1157,4,29-05-2025,,828.49,0.0,,
R-FK-6115,L-FK-2024-1157,5,28-06-2025,,828.49,0.0,,
R-FK-6116,L-FK-2024-1157,6,28-07-2025,,828.49,0.0,,
R-FK-6117,L-FK-2024-1158,1,03-12-2024,08-12-2024,911.51,406.51,Debit Card,5
R-FK-6118,L-FK-2024-1158,2,02-01-2025,12-02-2025,911.51,911.51,Auto-Debit,41
R-FK-6119,L-FK-2024-1158,3,01-02-2025,01-02-2025,911.51,911.51,Cash,0
R-FK-6120,L-FK-2024-1158,4,03-03-2025,,911.51,0.0,,
R-FK-6121,L-FK-2024-1158,5,02-04-2025,,911.51,0.0,,
R-FK-6122,L-FK-2024-1158,6,02-05-2025,,911.51,0.0,,
R-FK-6123,L-FK-2024-1159,1,22-06-2024,03-07-2024,4116.08,4116.08,Cash,11
R-FK-6124,L-FK-2024-1159,2,22-07-2024,05-08-2024,4116.08,4116.08,Auto-Debit,14
R-FK-6125,L-FK-2024-1159,3,21-08-2024,22-08-2024,4116.08,4116.08,UPI,1
R-FK-6126,L-FK-2024-1160,1,08-07-2024,06-07-2024,907.99,907.99,Auto-Debit,-2
R-FK-6127,L-FK-2024-1160,2,07-08-2024,02-08-2024,907.99,907.99,Cash,-5
R-FK-6128,L-FK-2024-1160,3,06-09-2024,31-08-2024,907.99,907.99,UPI,-6
R-FK-6129,L-FK-2024-1160,4,06-10-2024,06-10-2024,907.99,907.99,UPI,0
R-FK-6130,L-FK-2024-1160,5,05-11-2024,06-11-2024,907.99,907.99,Net Banking,1
R-FK-6131,L-FK-2024-1160,6,05-12-2024,05-12-2024,907.99,907.99,UPI,0
R-FK-6132,L-FK-2024-1160,7,04-01-2025,04-01-2025,907.99,907.99,Net Banking,0
R-FK-6133,L-FK-2024-1160,8,03-02-2025,04-02-2025,907.99,907.99,UPI,1
R-FK-6134,L-FK-2024-1160,9,05-03-2025,02-04-2025,907.99,586.59,UPI,28
R-FK-6135,L-FK-2024-1160,10,04-04-2025,04-05-2025,907.99,655.27,Net Banking,30
R-FK-6136,L-FK-2024-1160,11,04-05-2025,04-05-2025,907.99,907.99,UPI,0
R-FK-6137,L-FK-2024-1160,12,03-06-2025,03-06-2025,907.99,907.99,Debit Card,0
R-FK-6138,L-FK-2024-1161,1,24-07-2024,25-07-2024,10319.09,10319.09,UPI,1
R-FK-6139,L-FK-2024-1161,2,23-08-2024,20-08-2024,10319.09,10319.09,Auto-Debit,-3
R-FK-6140,L-FK-2024-1161,3,22-09-2024,22-09-2024,10319.09,10319.09,Auto-Debit,0
R-FK-6141,L-FK-2024-1162,1,20-08-2024,15-08-2024,1876.13,1876.13,UPI,-5
R-FK-6142,L-FK-2024-1162,2,19-09-2024,20-09-2024,1876.13,1876.13,Debit Card,1
R-FK-6143,L-FK-2024-1162,3,19-10-2024,21-10-2024,1876.13,1876.13,Auto-Debit,2
R-FK-6144,L-FK-2024-1162,4,18-11-2024,10-11-2024,1876.13,1876.13,Net Banking,-8
R-FK-6145,L-FK-2024-1162,5,18-12-2024,16-12-2024,1876.13,1876.13,Debit Card,-2
R-FK-6146,L-FK-2024-1162,6,17-01-2025,17-01-2025,1876.13,1876.13,Net Banking,0
R-FK-6147,L-FK-2024-1162,7,16-02-2025,14-02-2025,1876.13,1876.13,Debit Card,-2
R-FK-6148,L-FK-2024-1162,8,18-03-2025,12-04-2025,1876.13,1876.13,UPI,25
R-FK-6149,L-FK-2024-1162,9,17-04-2025,16-04-2025,1876.13,1876.13,Auto-Debit,-1
R-FK-6150,L-FK-2024-1162,10,17-05-2025,18-05-2025,1876.13,1876.13,Debit Card,1
R-FK-6151,L-FK-2024-1162,11,16-06-2025,16-06-2025,1876.13,1876.13,Cash,0
R-FK-6152,L-FK-2024-1162,12,16-07-2025,11-07-2025,1876.13,1876.13,Auto-Debit,-5
R-FK-6153,L-FK-2024-1163,1,06-12-2024,06-12-2024,756.14,756.14,Debit Card,0
R-FK-6154,L-FK-2024-1163,2,05-01-2025,06-01-2025,756.14,756.14,Auto-Debit,1
R-FK-6155,L-FK-2024-1163,3,04-02-2025,05-02-2025,756.14,756.14,Auto-Debit,1
R-FK-6156,L-FK-2024-1163,4,06-03-2025,04-03-2025,756.14,756.14,Auto-Debit,-2
R-FK-6157,L-FK-2024-1163,5,05-04-2025,06-04-2025,756.14,756.14,UPI,1
R-FK-6158,L-FK-2024-1163,6,05-05-2025,01-05-2025,756.14,756.14,UPI,-4
R-FK-6159,L-FK-2024-1163,7,04-06-2025,04-06-2025,756.14,756.14,UPI,0
R-FK-6160,L-FK-2024-1163,8,04-07-2025,22-07-2025,756.14,756.14,UPI,18
R-FK-6161,L-FK-2024-1163,9,03-08-2025,16-09-2025,756.14,756.14,Debit Card,44
R-FK-6162,L-FK-2024-1163,10,02-09-2025,01-09-2025,756.14,756.14,UPI,-1
R-FK-6163,L-FK-2024-1163,11,02-10-2025,02-10-2025,756.14,756.14,UPI ,0
R-FK-6164,L-FK-2024-1163,12,01-11-2025,02-11-2025,756.14,756.14,UPI,1
R-FK-6165,L-FK-2024-1164,1,23-09-2024,25-09-2024,5197.27,5197.27,Auto-Debit,2
R-FK-6166,L-FK-2024-1164,2,23-10-2024,24-11-2024,5197.27,5197.27,Cash,32
R-FK-6167,L-FK-2024-1164,3,22-11-2024,04-12-2024,5197.27,5197.27,UPI,12
R-FK-6168,L-FK-2024-1165,1,17-11-2024,17-11-2024,1433.28,1433.28,Auto-Debit,0
